V005,V012,V021,V023,V025,V106,V190,V201,V212,V312,V511,V632,V701,V730,Respondent's Current Age,age_dif,age_dif_cat,Teenage Pregnancy (Age at 1st Birth),Contraceptive Use,contra_decision3,Total Number of Children,Wealth Index
0.0072303317,0.022140132,0.04124203,-0.074436925,0.012715954,0.06376694,0.032833222,-0.07730129,-0.53444374,-0.46733627,-5.1189218,0.049143385,-0.4756536,-0.31334522,0.12608775,-0.41618046,0.03548414,0.026983209,0.21850882,-0.83840966,-0.26014277,-0.02763422
-0.18001024,-0.053083595,-0.72072756,0.09501886,0.043324392,-0.45472932,0.031936374,-0.02436511,0.8162495,0.30517378,-0.17533562,-0.045225848,-0.89577734,0.0028390365,0.090905115,-0.046864625,-0.5900509,-0.9793004,-1.0055594,-0.13275918,-0.5651534,0.040547173
-0.14440279,0.38981047,0.022422288,0.09955516,-0.17510925,-0.24344742,0.032881375,-0.061771702,-0.14003268,0.33732122,-0.23305698,-0.015201965,-0.6732789,0.31230992,-0.31144485,-0.07436417,-0.24707724,0.1847745,-1.0074391,-0.010363514,-0.39873067,-0.022230024
-0.07164244,-0.04291003,0.06498577,-0.17679304,0.011926514,0.039515052,0.004401799,-0.07231366,0.6470046,-0.46985447,-5.1833696,0.05249266,-0.47434482,-0.2796406,0.16003929,-0.42862356,0.06915689,-0.69813436,0.21114422,-0.8217044,-0.23468348,0.012737982
0.14131014,0.40717837,-0.39006126,0.10718537,-0.05126494,0.08683552,0.02661792,-0.033149086,-0.8407519,-0.6321632,0.468742,0.22223021,-0.4004499,-0.19586124,-0.48003682,-0.21893272,0.11128702,0.010581341,0.3698653,-0.3386793,-0.4556482,0.0124395145
0.009500466,-0.1373494,-0.17731118,-0.22545135,0.09532111,-0.43337777,-0.34814644,-0.020455604,0.89824295,0.0921835,0.18311545,-0.057000007,-0.43730512,-0.07125225,0.10095491,-0.19493033,0.15624098,-1.0009793,-0.8833138,0.015284539,-0.4409029,-0.16017587
0.064668715,0.35459638,-0.07973014,0.0060645244,0.012962329,0.035614025,-0.0544264,-0.073757075,-0.45215183,-0.65306675,0.37517154,0.20764041,-0.39374903,-0.17093463,-0.52636856,-0.22500062,0.12100559,0.12780435,0.41183105,-0.22444005,-0.33851075,0.014237149
-0.025015058,-0.98748475,0.0043242313,-0.12433688,-0.041888665,-0.1725733,0.04074959,0.028825535,-0.12396305,0.47153005,-0.08639902,-0.048859775,-0.3474744,-0.08988672,0.21786956,0.03339048,-0.5655735,0.11452406,-1.1284754,-0.037729647,-0.48511866,0.021321695
-0.06780696,-0.821579,-0.09006185,-0.14950332,-0.16192168,-0.21801236,0.028600646,0.00073668675,-0.50267804,0.10826325,-0.12822877,-0.034773644,-0.7476101,-0.16919822,0.2383159,0.05147065,-0.572916,0.17413299,-1.0723118,-0.06081525,-0.5161504,0.03569073
-0.99393445,-0.32934487,-0.3780201,0.08804582,0.018796831,-0.04628109,-0.016686061,0.026301706,-0.76963276,-1.1184727,0.07672144,0.008864789,-0.38358214,-0.09881343,0.13438591,-0.035011493,-0.44663396,0.0026574929,0.269364,-0.7187241,-0.45303068,0.03865428
0.021131368,-0.13623565,0.022908801,0.105658956,0.034045115,0.12683001,0.008975218,-0.15127285,-0.36346024,0.13029353,-0.09082447,-0.0141389575,-0.44968155,-0.18939963,0.17378736,0.0723642,-0.45266646,0.061664257,-1.0414222,-0.014146422,-0.52228063,0.0607115
0.10927131,-0.11947179,-0.34154764,0.15271379,0.01819729,-0.049621515,0.022909414,-0.02988745,0.82852405,-0.4656529,-5.0891547,-0.005069157,-0.43119237,-0.20869362,-0.30088764,-0.42853516,0.06225616,-0.53882486,0.21397679,-0.7382324,-0.27998477,-0.023021739
0.14711116,-0.26966164,-0.22079092,-0.12371547,0.022601351,-0.07428952,0.02277784,0.0972658,0.63520944,-1.0866108,0.2662679,-0.058910064,-0.3853192,0.038755096,0.33238342,0.02925682,-0.334374,-0.9275692,0.22868435,-0.08258491,-0.3924786,0.028821152
-0.089568414,-0.06897173,-0.29442734,0.025965508,-0.28362447,-0.06258889,-0.38101336,-0.030252079,0.49185443,-0.6297084,0.07987654,-0.02374858,-0.21128286,-0.16018847,-0.43115965,-0.26136437,0.081520215,-0.9547431,0.37659606,-0.3917569,-0.4772749,-0.051041268
-0.16078989,0.44211364,-0.31430647,0.11965126,-0.020109976,-0.0075566983,-0.10301893,-0.037691608,-0.19430807,-0.73042387,0.64913666,0.16993324,-0.46621254,-0.12780543,-0.5060608,-0.30039492,0.08253701,0.31571856,0.41128048,-0.3131275,-0.31427327,0.0032316968
-0.040725846,-0.076084465,0.3714339,0.09662292,-0.03457262,-0.17593783,0.006424858,-0.12839341,-0.16095294,-0.69666123,0.21940586,0.12651658,-0.3570985,-0.22209752,0.2345131,-0.17048872,0.16870107,0.09989156,0.42978686,-0.3010569,-0.27673343,0.032762807
-0.10325015,0.36343318,0.097003825,-0.15454724,-0.027007354,0.06548617,0.022467325,-0.030406553,-0.19795617,-0.96951467,-0.15041672,-0.26234582,-0.32298037,0.11499142,-0.4413885,-0.115375824,-0.27102292,0.16147588,0.2614943,0.0061532687,-0.2146455,0.0021324742
-0.20842619,0.3734203,-0.12500417,0.051725257,-0.23533991,-0.16146313,-0.31802174,-0.122974075,-0.35518116,-0.8024154,-0.44583306,-0.15975538,-0.35534704,0.01819786,-0.286663,0.04635793,-0.5491834,0.076202676,0.29119068,-0.06489187,-0.4118266,-0.026447374
0.11189876,-0.10678017,-0.2053508,0.16389132,0.060807906,-0.083152354,-0.15147792,-0.023742013,0.66179,-0.4624957,-4.8659015,-0.04319137,-0.43510383,-0.2151815,-0.29620954,-0.40435606,0.044970967,-0.60371196,0.21315151,-0.8094339,-0.25957593,-0.027623422
-0.3075681,0.28142455,0.047526266,-0.13483837,-0.029709449,0.07504816,-0.034045395,-0.025493566,-0.2654235,-0.51699555,-4.9096036,0.042352065,-0.4860952,-0.24967663,-0.31956947,-0.36210603,0.037487343,0.10431637,0.21361452,-0.89695185,-0.24570289,0.018138144
0.030908417,-0.77819127,0.00516916,-0.35375503,-0.025402091,-0.08594718,0.03399349,0.031068454,-0.041839715,-0.48612446,-4.5943084,0.08604718,-0.51125836,-0.3373948,0.22474766,-0.27663034,-0.0028186273,-0.63486385,0.23672815,-0.8763971,0.3419971,-0.032903694
-0.1882986,0.3325585,-0.10826746,0.045426045,-0.028412456,-0.15030752,0.05221963,-0.1008849,-0.13801931,-0.7003051,0.16159357,0.17557748,-0.3176292,-0.1778958,-0.4561319,-0.23355368,0.09634752,0.102139406,0.4401503,-0.31245884,-0.34726205,-0.034007393
0.1431692,-0.038785428,0.0013692107,0.057676304,0.009270297,0.07548088,0.0059931898,-0.034411665,-0.06620419,-0.46648002,-5.29751,0.03532258,-0.490978,-0.25664595,0.14714323,-0.3699759,0.030094825,0.10982905,0.23496836,-0.8737911,-0.29893547,-0.024479369
-0.19755322,0.321205,-0.11106519,-0.39597183,-0.0208825,0.00046430583,0.042665042,-0.51382923,-0.1535533,-0.9630119,-0.22108854,-0.14762166,-0.5159948,0.23998927,-0.50068116,0.0113779595,-0.28995547,0.18788974,0.26299658,-0.0376201,-0.42548087,0.0014789157
0.019272506,0.32474676,-0.22935869,-0.096738465,0.03926617,-0.09537626,-0.14331688,-0.020102032,-0.26469466,-0.46564892,-4.9165606,0.032411184,-0.40214685,-0.28677458,-0.25716498,-0.3433272,0.03424158,0.086777754,0.2138674,-0.85918665,-0.2437911,-0.025463503
-0.42204258,-0.9869055,-0.25872114,0.060852773,-0.039737713,-0.09062636,0.021058124,0.024325803,-0.8662401,-0.86773854,0.07457923,-0.16445358,-0.5193886,-0.27639928,0.30390224,-0.06922101,-0.53698266,0.09046091,0.23276329,-0.06937555,-0.47367993,0.018227449
-0.08399647,0.28472036,-0.1971936,-0.07893294,-0.014427754,0.062775746,-0.0328727,-0.012532948,-0.26095182,-0.49877656,-4.953144,0.02832097,-0.47118992,-0.26988828,-0.3078007,-0.36984843,0.023379907,0.10235872,0.21918167,-0.89001536,-0.41606185,-0.00014663508
-0.46523756,-0.995125,-0.26205942,0.05500942,-0.039541405,-0.076774254,0.0048087286,0.07226635,-0.4179843,-0.684541,0.20599401,0.18079293,-0.39423463,-0.25477123,0.3099231,-0.17018847,0.092165165,-1.056418,0.38255775,-0.4196273,0.28787526,0.014165005
-0.016831934,0.15604347,-0.07093457,-0.0972859,-0.046141874,-0.10345876,-0.014666387,-0.027499812,-0.26560512,-0.49875885,-4.9908466,0.028548794,-0.41403088,-0.25589678,-0.29142082,-0.317206,0.027306067,0.08236015,0.23146896,-0.85994554,-0.28004995,-0.02700176
-0.34199107,0.32166648,0.34269053,-0.1800086,-0.038541827,-0.06613659,0.013982622,-0.5680813,-0.49636546,0.09160062,-0.22843932,-0.028289793,-0.33991268,0.053238973,-0.4641322,-0.08502688,-0.37468636,0.12702279,-1.0262463,0.0249407,-0.46499276,0.013795987
-0.05640461,0.32357764,-0.049063925,-0.19256411,0.08236387,-0.04170601,-0.18947911,-0.07340375,-0.69326174,-1.1549171,-0.020198213,-0.054805167,-0.38326365,0.077394664,-0.25267455,0.07765551,-0.33670458,0.005533138,0.24333331,-0.06452465,-0.5469805,-0.032968633
0.13198216,0.37662733,0.10625291,-0.06908101,0.038984694,-0.038035147,0.08972104,-0.015487926,0.5606039,-0.72177124,0.6094092,0.24289851,-0.33342654,-0.11086341,-0.5078104,-0.2602238,0.10625666,-1.0230895,0.34322912,-0.3033322,-0.47525397,-0.030086612
-0.08615667,-1.1656277,-0.10102685,0.07875582,-0.03622365,-0.16389503,0.027446795,0.05611824,-0.35435364,-0.89754105,-0.04374963,-0.15110351,-0.3814028,-0.35146448,0.25327274,0.06732118,-0.5068583,-1.0446981,0.30059406,-0.095229074,0.18349859,0.016666716
-0.17321815,-0.08043306,0.16996235,-0.11746562,-0.03779694,-0.19379254,-0.00081687525,-0.020497488,-0.6667422,0.41801408,-0.04053708,-0.25583148,-0.33475462,-0.08654928,0.1401223,-0.04314161,-0.4957475,0.023107909,-1.0312423,-0.0060216393,-0.40143234,0.03664898
-0.15867792,-0.2993641,0.013958981,0.10814368,-0.032085523,-0.51764095,0.053428303,0.080865785,-0.26773858,-1.0282422,-0.06404555,-0.15501298,-0.29136887,0.07703579,0.14146784,0.0023369626,-0.6208218,-1.0142236,0.27582455,-0.079776436,0.23523971,0.038280815
-0.103814654,0.24947625,-0.05370655,0.07537187,-0.025500974,0.03251554,0.0031562822,-0.0683404,0.6505238,-0.47803837,-4.9699945,0.018657949,-0.48252147,-0.2341428,-0.38263735,-0.37569156,0.031422794,-0.6735079,0.21519743,-0.8672933,-0.20249628,0.021371825
-0.23111305,-0.31735262,0.13917416,-0.18171065,-0.122514665,-0.2985541,0.07443173,0.018417789,0.50446904,0.41232145,0.48977548,-0.119103804,-0.82807595,0.06530361,0.3286604,0.084761314,-0.5433554,-1.0325497,-1.0616275,-0.7591551,-0.4031129,0.03015903
-0.089206256,0.36773437,-0.08642693,-0.067823924,-0.045379095,-0.032777935,-0.011874856,-0.06267521,0.68345255,-0.7205771,0.63768387,0.21972474,-0.3306269,-0.10485856,-0.5863158,-0.20369442,0.10055985,-1.0962322,0.35609132,-0.3174751,-0.4923587,0.022608548
0.024002936,0.17996752,0.2958387,-0.16249327,-0.008568961,0.033609107,-0.037254054,-0.24937738,-0.16801642,-0.54001373,-5.3726635,0.023282323,-0.43945375,-0.19372661,-0.27828324,-0.37960607,0.05081757,0.12385609,0.21870308,-0.8869964,-0.27059433,0.010609342
-0.28524095,-0.23135959,0.10009634,0.08138979,0.026987128,-0.13833165,0.03388548,0.09715135,-0.3559116,0.42789707,-0.1368434,-0.03495007,-0.3391039,-0.07645281,0.1003279,0.04169527,-0.4567375,0.11287713,-1.165105,-0.0050214347,-0.4642118,-0.085945986
0.03691586,0.36497825,0.33623293,0.086379185,-0.031972867,0.040077902,-0.038967464,-0.15609415,-0.52096653,-0.89993334,-0.45870572,-0.04349509,-0.35050973,0.13821143,-0.3982008,0.0378466,-0.47434607,0.13277988,0.21104623,-0.06145249,-0.49773535,0.011976567
-0.21921724,-0.31874114,-0.34985718,-0.18988286,0.06881495,-0.23853964,-0.37911958,-0.09360645,-0.22873926,0.45468202,-0.18626024,-0.020209063,-0.34522602,-0.15623897,0.1819326,-0.24812575,-0.66472554,0.09460564,-1.0183072,-0.04707424,-0.5284686,-0.06859922
-0.04396729,0.3789264,-0.06489855,-0.07987784,-0.041959863,-0.0011782334,0.044294342,-0.10484031,0.6121397,0.18719946,0.10000327,-0.01879308,-0.28347495,0.030687375,-0.53284806,0.022047713,-0.45462453,-1.1075926,-0.91312903,-0.054145657,-0.40695384,0.03897953
0.04813052,-0.03419628,0.17619708,-0.06794136,0.039825976,-0.0805276,-0.1918374,-0.049606703,0.48811254,-0.47174382,-5.0332527,0.054088783,-0.41870663,-0.27951002,0.11998636,-0.4056333,0.020688696,-0.6959722,0.2090595,-0.86009914,-0.30150676,-0.029611578
0.135214,0.3016474,0.015470572,0.080384724,0.023348924,-0.05879241,0.026863152,-0.05456997,-0.49455193,-0.45285085,-4.963626,0.025844637,-0.44275564,-0.34718117,-0.289729,-0.30517277,0.018242428,0.010691434,0.22306837,-0.8460545,-0.2339527,-0.02474025
-0.26789114,0.28955725,-0.2701709,0.07783563,0.036706347,-0.19228068,-0.11286506,-0.03464636,0.5264417,-0.5244204,-4.6760387,0.028881986,-0.4588884,-0.24189372,-0.3133101,-0.43847734,0.012131479,-0.696038,0.20994586,-0.8304158,-0.30569106,-0.0494052
-0.28535828,0.1731402,-0.3583776,0.056858666,-0.021066686,0.070670925,-0.018468477,-0.044380333,0.5082598,-0.51607347,-4.8018856,-0.08468443,-0.4704556,-0.23272765,-0.33889726,-0.45806685,-0.019495664,-0.64494765,0.21552187,-0.9078896,-0.28004494,-0.04208808
-0.10921563,0.30722728,-0.27637494,0.09150773,0.04094215,-0.06636421,-0.075499915,-0.029558623,0.5378667,-0.47411507,-4.779175,0.031751078,-0.47441748,-0.27960488,-0.30386862,-0.49297968,0.025304087,-0.68400055,0.214188,-0.8277593,-0.301098,-0.029008938
-0.14465715,0.0024380675,0.10465689,-0.081477046,-0.15010881,-0.16496661,0.055937838,-0.08721462,-0.29069147,-1.2074134,-0.06455777,-0.09968272,-0.8695806,0.16476867,0.31292638,-0.045705725,-0.39244354,0.12677582,0.2168541,-0.60691965,-0.4496983,0.009561299
-0.10889263,-0.04596365,-0.43222514,0.0991611,0.02319189,-0.053734608,-0.020771038,0.031139864,-0.5130413,-0.4570402,-4.994452,0.0493033,-0.504673,-0.32483825,0.103692725,-0.3440638,0.08758788,-0.005635913,0.21553864,-0.7994722,-0.20563444,0.017602548
-0.021774795,0.025987102,-0.08112084,-0.43866247,-0.041028358,0.095126964,0.022961712,-0.12387436,-0.32707128,0.32775703,0.022578623,-0.04464576,-0.31205118,-0.117159225,0.21216089,0.06967597,-0.42949107,0.057165876,-1.0495995,-0.06168993,-0.60620224,0.018953148
-0.14445454,-1.0086976,-0.12487715,-0.4503121,-0.037929043,-0.13578957,0.195424,-0.07678921,-0.18582186,-0.91312027,-0.4042714,-0.19574043,-0.3715336,-0.112253636,0.23577723,0.08516265,-0.5335125,0.1706778,0.2996495,-0.07561328,-0.47980562,0.015521425
-0.49122941,-1.0988338,-0.26051533,0.05243253,-0.15900823,-0.17374127,0.10297416,0.03896437,-0.17872474,0.12037994,-0.3336004,-0.042337403,-0.6353769,-0.15968242,0.21944085,-0.070713505,-0.4990783,0.18366915,-1.1177073,-0.003986228,-0.5019501,-0.075264916
-0.017683422,-0.3709921,0.048054084,0.0134511795,0.029575607,0.07249724,-0.09102951,0.08465327,0.4532888,-0.4740593,-5.1714244,0.050240595,-0.508762,-0.29024133,0.23705918,-0.39499483,0.0880561,-0.71076447,0.20629077,-0.87305415,-0.16419363,0.018913886
-0.4439363,0.38967606,-0.18949859,0.092443846,-0.041201413,-0.0077676303,0.0056285276,-0.037959833,0.5165039,-0.92411107,-0.1083843,-0.14497362,-0.53550017,0.037077814,-0.5517814,0.053990323,-0.5184821,-1.2950089,0.19715832,-0.13257577,-0.4660857,0.010346455
-0.034367647,0.017092591,0.6448914,-0.13209546,-0.0359541,0.13889623,-0.041282516,-0.044725176,-0.12812974,0.30037042,-0.43079743,0.056310706,-0.19270827,0.17468114,-0.4004512,0.005385201,-0.5246071,0.11555873,-1.1471857,0.066294014,-0.30373752,0.008211016
-0.33370292,-0.19812354,-0.18624943,0.03736644,-0.032108944,-0.06835827,0.0434485,-0.14105822,-0.4093163,-1.0561876,-0.02858697,-0.044970687,-0.43181947,-0.02490878,0.10548071,-0.013874062,-0.38467824,0.18609689,0.31419674,-0.081617266,-0.50245297,-0.05290872
-0.023389567,-0.59650475,0.1522447,0.13747555,0.01953223,-0.09902626,0.05735294,0.038053624,0.46682742,0.3612475,0.19025932,-0.030694231,-0.43743682,-0.13658793,0.32203543,0.009330441,-0.621962,-1.0559123,-1.0477009,-0.02687985,-0.45491102,0.034040596
-0.12705193,0.28128147,-0.0061411457,0.07911417,0.0460373,-0.053660497,-0.077753425,-0.04968943,-0.5012498,-0.43707252,-4.8634276,0.023450341,-0.43737274,-0.34764984,-0.2701253,-0.44040886,0.016855156,0.015259792,0.2160263,-0.866544,-0.24026631,-0.02474025
0.060052857,-0.2211044,0.39867505,-0.087207586,-0.03872422,-0.25997594,0.13707809,-0.09334358,-0.67351776,0.05546266,-0.22048849,-0.045836028,-0.4090535,-0.14634752,0.124741316,0.08135175,-0.4044377,0.16063313,-1.0780007,-0.058342878,-0.41610333,0.04426679
0.16524586,-0.042849865,0.06124553,-0.25517523,-0.026123453,0.081617184,-0.024437534,-0.046229858,-0.1564353,-0.50770146,-5.154514,0.13757798,-0.5025431,-0.2990308,0.1647524,-0.3401473,0.042474758,0.120223455,0.2306455,-0.87784415,-0.25719503,-0.010672311
-0.38168228,-0.18271035,-0.27612355,0.065132156,-0.026786175,0.0033782397,0.008665051,0.08894717,-0.058256406,-0.47021687,-4.8249044,0.025611227,-0.5656465,-0.38952538,0.13555686,-0.30810177,0.029195808,-0.7491616,0.23153694,-0.9305283,0.19322051,0.015389931
0.20865063,0.35731032,-0.20282705,-0.14585836,0.15154509,-0.10280614,-0.2694382,-0.11724484,-0.47865325,0.16385756,-0.07411041,-0.043143343,-0.45626816,0.1191781,-0.29653558,-0.028379807,-0.6045943,0.10718626,-0.9550586,-0.039770067,-0.516111,-0.07982013
-0.32407627,-0.20654145,0.12264824,-0.10668183,0.00061470596,0.015437746,0.010180191,-0.5288732,0.63900363,0.099316016,-0.24279977,0.0048929644,-0.3104844,0.18008453,-0.5518744,-0.06091292,-0.3063686,-0.9100742,-0.9101992,0.014863284,-0.4645258,0.0040412177
-0.08503514,0.3389474,-0.1001207,0.072252,0.054347068,-0.09473649,-0.03425202,-0.025036203,-0.24144092,-0.47172272,-4.815302,0.026337704,-0.43428612,-0.32432017,-0.25937086,-0.38300654,0.00667259,0.028715622,0.21836787,-0.91829485,-0.27113244,-0.046440218
-0.7415226,-0.41847402,-0.22359735,0.09931464,0.03660733,0.05733656,-0.0009824295,-0.1207897,0.61492985,0.13159314,0.19240026,-0.040432356,-0.4474676,-0.16328931,0.14674051,0.053749364,-0.5049953,-1.0515782,-0.9421376,-0.051745363,-0.4355198,0.050668426
-0.14536692,-0.18423033,-0.03583618,0.091319434,-0.038092457,-0.19502598,0.0885641,-0.14378707,-0.3995314,-0.88952196,-0.07962952,-0.14628358,-0.38118815,-0.06236567,0.13585833,0.044961777,-0.6036146,0.032688815,0.32577336,-0.07192201,-0.41549614,-0.08191333
-0.103351645,-0.29200646,0.2645555,-0.16045158,-0.0356959,-0.19115384,0.03163784,-0.11004912,-0.15826784,-0.7028474,-0.44354653,-0.3329703,-0.37759534,-0.18950929,0.13357808,-0.012277462,-0.52175194,0.10630766,0.38894325,0.20694795,-0.43339336,0.022736529
0.28246954,-0.44361484,0.24954653,0.10747076,-0.027520506,-0.067507885,0.025672587,0.05254511,-0.0107627865,-0.4443886,-4.6655,0.032412726,-0.5942677,-0.4192432,0.28061587,-0.31281522,-0.0029479922,-0.63492936,0.2260386,-0.903661,0.25325185,0.010001473
-0.56769085,-0.35136372,-0.1634469,-0.07048448,0.05209968,-0.55531746,-0.36450577,0.08149909,-0.39778662,-0.90394545,-0.39370424,-0.16400672,-0.62123144,0.07114405,0.09363308,-0.19402523,0.11770397,-0.98049814,0.2884555,-0.07995629,-0.007558633,-0.09234831
-0.03145542,-0.012916887,0.096348144,-0.28669003,-0.101148784,-0.07667859,-0.28444898,-0.044113252,0.48649913,-0.48667246,-4.650811,0.054565452,-0.41501376,-0.2732187,0.13985457,-0.3962434,0.013473042,-0.6910904,0.20804456,-0.86931294,-0.34510598,-0.028791888
-0.6207296,-0.99076307,-0.018698629,0.14061916,0.03409145,-0.12609239,0.014443566,0.072595045,-0.35584232,-1.123069,-0.052081127,-0.16084836,-0.63712066,-0.21439876,0.27052614,0.049740534,-0.51030934,-1.0674596,0.24614182,-0.08460603,0.11239456,0.017588707
0.1224565,0.31618583,-0.46199745,0.1803164,0.016600646,0.02053102,-0.049305864,-0.07424666,0.74980813,-0.7442898,0.01730167,-0.098286025,-0.34063992,0.15946943,-0.5158018,-0.025263777,-0.6569064,-0.983859,0.30556715,-0.61952066,-0.32525256,0.010304441
0.095213175,0.26977238,-0.87315434,0.1332865,0.0973387,-0.3189201,-0.27994284,-0.057100043,0.60683584,0.34785596,0.023101239,-0.03481826,-0.7611475,-0.020653842,-0.2879939,-0.23268692,-0.6382417,-1.0109569,-0.87382454,-0.14346103,-0.530279,-0.02910743
0.0814411,-0.17180437,-0.09438172,-0.28651622,-0.19569851,-0.1478431,-0.5083823,-0.11492094,-0.19011924,0.0626473,-0.06859755,-0.055617843,-0.29368103,-0.19641183,0.12643746,-0.09140506,-0.44911963,0.12024671,-1.0304023,-0.023039006,-0.50052893,-0.12272695
-0.2597837,0.3153101,-0.1731192,0.038489178,-0.2077601,0.065397784,-0.36277926,-0.028016197,-0.2799356,-0.8730316,-0.2467789,-0.2952161,-0.22871749,0.27232456,-0.3946428,0.010015544,-0.28884977,0.15082684,0.2671994,-0.05505314,-0.28264186,-0.013246581
0.0305107,-0.66691875,0.21728684,-0.12253351,-0.03583664,-0.2434586,-0.15787347,-0.08357089,-0.21408659,-0.95959085,-0.2769996,-0.15390581,-0.3552596,-0.19251423,0.24445535,-0.07025001,-0.51672125,0.18267,0.30528793,-0.09483901,-0.55693346,0.01799702
0.082582906,0.2912246,-0.37069312,0.10980708,-0.050512746,-0.1898598,-0.002942842,-0.0390178,-0.78669906,-1.1323137,-0.30193713,-0.044702105,-0.3193322,-0.04732286,-0.28085393,-0.004909916,-0.40942228,0.044396594,0.2895059,-0.10074365,-0.3689661,0.016514571
-0.0016714862,0.3753931,-0.2391869,0.027127495,-0.0348039,-0.16581006,-0.05559876,-0.041237745,-0.3136188,0.40993246,-0.21663547,-0.02460315,-0.33584747,0.18667057,-0.3523512,-0.17530133,-0.15191016,0.13000199,-1.0339121,-0.0071754144,-0.41101602,0.016949281
-0.11790471,-0.015225044,0.18207617,-0.09018019,-0.024007123,0.062715426,0.14135271,-0.048085295,-0.12331468,-0.5041826,-5.1989474,0.046518203,-0.4592812,-0.2660871,0.17072955,-0.33896792,0.0721926,0.14764822,0.22024214,-0.8773373,-0.23923758,0.019619271
0.09289262,-0.8063036,-0.06963576,0.090491,0.018189741,-0.13088866,0.020212093,0.03142288,-0.15012603,0.43689883,-0.39658046,-0.049055044,-0.37543368,-0.03470462,0.23117973,0.107515186,-0.43039697,0.0962168,-1.1323236,-0.020833835,-0.48939177,-0.040685423
0.25489408,-0.613843,0.032326967,0.096234865,0.06583362,-0.29147893,-0.17137042,0.04337633,-0.12598488,-0.63841397,0.041544326,-0.049304016,-0.59561044,-0.013661464,0.2578613,-0.12939554,-0.48824963,-0.93968356,0.24490736,-0.057322886,0.25536636,-0.040611167
-0.58991,0.2770002,-0.0936424,-0.32392928,-0.02148314,-0.14169069,-0.013558956,-0.029525146,-0.18815905,-0.60394585,-2.052289,-0.023415469,-0.2878067,0.92867297,-0.30369362,-0.08750205,-0.23835395,0.121051066,0.272944,0.5688175,-0.2456668,0.017729975
-0.09981965,-0.70407605,0.124501094,-0.11684473,-0.048540935,0.070810445,0.059635732,0.06420843,-0.86974865,-1.040792,-0.056898307,-0.0820032,-0.38121235,-0.118805245,0.2755396,-0.08500043,-0.41795564,0.06649828,0.18384404,-0.09226245,-0.5916801,0.017146038
